  403  31.1743  18.4401
  404  31.1963  18.4538
  405  31.2181  18.4674
  406  31.2399  18.4810
  407  31.2615  18.4945
  408  31.2831  18.5080
  409  31.3045  18.5214
  410  31.3259  18.5348
  411  31.3471  18.5482
  412  31.3682  18.5615
  413  31.3892  18.5747
  414  31.4102  18.5879
  415  31.4310  18.6010
  416  31.4517  18.6141
  417  31.4723  18.6271
  418  31.4929  18.6401
  419  31.5133  18.6531
  420  31.5336  18.6660
  421  31.5538  18.6789
  422  31.5740  18.6917
  423  31.5940  18.7044
  424  31.6140  18.7171
  425  31.6338  18.7298
  426  31.6536  18.7424
  427  31.6732  18.7550
  428  31.6928  18.7676
  429  31.7123  18.7801
  430  31.7317  18.7925
  431  31.7510  18.8049
  432  31.7702  18.8173
  433  31.7894  18.8296
  434  31.8084  18.8419
  435  31.8274  18.8541
  436  31.8462  18.8663
  437  31.8650  18.8784
  438  31.8837  18.8906
  439  31.9023  18.9026
  440  31.9209  18.9147
  441  31.9393  18.9266
  442  31.9577  18.9386
  443  31.9760  18.9505
  444  31.9942  18.9624
  445  32.0123  18.9742
  446  32.0303  18.9860
  447  32.0483  18.9977
  448  32.0662  19.0094
  449  32.0840  19.0211
  450  32.1017  19.0327
  451  32.1194  19.0443
  452  32.1370  19.0559
  453  32.1545  19.0674
  454  32.1719  19.0789
  455  32.1893  19.0903
  456  32.2065  19.1017
  457  32.2238  19.1131
  458  32.2409  19.1244
  459  32.2579  19.1357
  460  32.2749  19.1470
  461  32.2918  19.1582
  462  32.3087  19.1694
  463  32.3255  19.1805
  464  32.3422  19.1917
  465  32.3588  19.2027
  466  32.3754  19.2138
  467  32.3919  19.2248
  468  32.4083  19.2358
  469  32.4246  19.2467
  470  32.4409  19.2576
  471  32.4572  19.2685
  472  32.4733  19.2794
  473  32.4894  19.2902
  474  32.5054  19.3010
  475  32.5214  19.3117
  476  32.5373  19.3224
  477  32.5531  19.3331
  478  32.5689  19.3437
  479  32.5846  19.3543
  480  32.6003  19.3649
  481  32.6158  19.3755
  482  32.6313  19.3860
  483  32.6468  19.3965
  484  32.6622  19.4069
  485  32.6775  19.4174
  486  32.6928  19.4278
  487  32.7080  19.4381
  488  32.7232  19.4485
  489  32.7383  19.4588
  490  32.7533  19.4690
  491  32.7683  19.4793
  492  32.7832  19.4895
  493  32.7980  19.4997
  494  32.8128  19.5098
  495  32.8276  19.5199
  496  32.8423  19.5300
  497  32.8569  19.5401
  498  32.8715  19.5501
  499  32.8860  19.5602
  500  32.9004  19.5701
  501  32.9148  19.5801
  502  32.9292  19.5900
  503  32.9435  19.5999
  504  32.9577  19.6098
  505  32.9719  19.6196
  506  32.9861  19.6294
  507  33.0001  19.6392
  508  33.0142  19.6490
  509  33.0282  19.6587
  510  33.0421  19.6684
  511  33.0559  19.6781
  512  33.0698  19.6877
  513  33.0835  19.6974
  514  33.0973  19.7070
  515  33.1109  19.7165
  516  33.1245  19.7261
  517  33.1381  19.7356
  518  33.1516  19.7451
  519  33.1651  19.7545
  520  33.1785  19.7640
  521  33.1919  19.7734
  522  33.2052  19.7828
  523  33.2185  19.7922
  524  33.2317  19.8015
  525  33.2449  19.8108
  526  33.2580  19.8201
  527  33.2711  19.8294
  528  33.2841  19.8386
  529  33.2971  19.8478
  530  33.3100  19.8570
  531  33.3229  19.8662
  532  33.3358  19.8753
  533  33.3486  19.8845
  534  33.3613  19.8936
  535  33.3740  19.9026
  536  33.3867  19.9117
  537  33.3993  19.9207
  538  33.4119  19.9297
  539  33.4244  19.9387
  540  33.4369  19.9477
  541  33.4494  19.9566
  542  33.4618  19.9655
  543  33.4741  19.9744
  544  33.4865  19.9833
  545  33.4987  19.9921
  546  33.5109  20.0009
  547  33.5231  20.0097
  548  33.5353  20.0185
  549  33.5474  20.0273
  550  33.5594  20.0360
  551  33.5715  20.0447
  552  33.5834  20.0534
  553  33.5954  20.0621
  554  33.6073  20.0707
  555  33.6191  20.0794
  556  33.6310  20.0880
  557  33.6427  20.0965
  558  33.6545  20.1051
  559  33.6662  20.1137
  560  33.6778  20.1222
  561  33.6894  20.1307
  562  33.7010  20.1392
  563  33.7125  20.1476
  564  33.7240  20.1561
  565  33.7355  20.1645
  566  33.7469  20.1729
  567  33.7583  20.1813
  568  33.7697  20.1896
  569  33.7810  20.1980
  570  33.7922  20.2063
  571  33.8035  20.2146
  572  33.8147  20.2229
  573  33.8258  20.2311
  574  33.8370  20.2394
  575  33.8480  20.2476
  576  33.8591  20.2558
  577  33.8701  20.2640
  578  33.8811  20.2721
  579  33.8920  20.2803
  580  33.9029  20.2884
  581  33.9138  20.2965
  582  33.9246  20.3046
  583  33.9354  20.3127
  584  33.9462  20.3207
  585  33.9569  20.3287
  586  33.9676  20.3368
  587  33.9783  20.3448
  588  33.9889  20.3527
  589  33.9995  20.3607
  590  34.0100  20.3686
  591  34.0206  20.3766
  592  34.0311  20.3845
  593  34.0415  20.3924
  594  34.0519  20.4002
  595  34.0623  20.4081
  596  34.0727  20.4159
  597  34.0830  20.4237
  598  34.0933  20.4315
  599  34.1035  20.4393
  600  34.1138  20.4471
  601  34.1240  20.4548
  602  34.1341  20.4626
  603  34.1442  20.4703
  604  34.1543  20.4780
  605  34.1644  20.4857
  606  34.1744  20.4933
  607  34.1844  20.5010
  608  34.1944  20.5086
  609  34.2043  20.5162
  610  34.2142  20.5238
  611  34.2241  20.5314
  612  34.2340  20.5390
  613  34.2438  20.5465
  614  34.2536  20.5540
  615  34.2633  20.5616
  616  34.2730  20.5691
  617  34.2827  20.5765
  618  34.2924  20.5840
  619  34.3020  20.5915
  620  34.3116  20.5989
  621  34.3212  20.6063
  622  34.3307  20.6137
  623  34.3403  20.6211
  624  34.3498  20.6285
  625  34.3592  20.6359
  626  34.3686  20.6432
  627  34.3780  20.6505
  628  34.3874  20.6579
  629  34.3967  20.6652
  630  34.4061  20.6724
  631  34.4153  20.6797
  632  34.4246  20.6870
  633  34.4338  20.6942
  634  34.4430  20.7014
  635  34.4522  20.7086
  636  34.4613  20.7158
  637  34.4704  20.7230
  638  34.4795  20.7302
  639  34.4886  20.7373
  640  34.4976  20.7445
  641  34.5066  20.7516
  642  34.5156  20.7587
  643  34.5246  20.7658
  644  34.5335  20.7729
  645  34.5424  20.7799
  646  34.5513  20.7870
  647  34.5601  20.7940
  648  34.5689  20.8010
  649  34.5777  20.8080
  650  34.5865  20.8150
  651  34.5952  20.8220
  652  34.6039  20.8290
  653  34.6126  20.8359
  654  34.6213  20.8429
  655  34.6299  20.8498
  656  34.6385  20.8567
  657  34.6471  20.8636
  658  34.6557  20.8705
  659  34.6642  20.8774
  660  34.6727  20.8842
  661  34.6812  20.8911
  662  34.6897  20.8979
  663  34.6981  20.9047
  664  34.7065  20.9115
  665  34.7149  20.9183
  666  34.7233  20.9251
  667  34.7316  20.9319
  668  34.7399  20.9386
  669  34.7482  20.9454
  670  34.7564  20.9521
  671  34.7647  20.9588
  672  34.7729  20.9655
  673  34.7811  20.9722
  674  34.7892  20.9789
  675  34.7974  20.9856
  676  34.8055  20.9922
  677  34.8136  20.9989
  678  34.8217  21.0055
  679  34.8297  21.0121
  680  34.8377  21.0187
  681  34.8457  21.0253
  682  34.8537  21.0319
  683  34.8617  21.0385
  684  34.8696  21.0450
  685  34.8775  21.0516
  686  34.8854  21.0581
  687  34.8933  21.0646
  688  34.9011  21.0711
  689  34.9089  21.0776
  690  34.9167  21.0841
  691  34.9245  21.0906
  692  34.9322  21.0970
  693  34.9400  21.1035
  694  34.9477  21.1099
  695  34.9553  21.1163
  696  34.9630  21.1228
  697  34.9706  21.1292
  698  34.9782  21.1356
  699  34.9858  21.1419
  700  34.9934  21.1483
  701  35.0010  21.1547
  702  35.0085  21.1610
  703  35.0160  21.1673
  704  35.0235  21.1737
  705  35.0309  21.1800
  706  35.0384  21.1863
  707  35.0458  21.1926
  708  35.0532  21.1988
  709  35.0606  21.2051
  710  35.0679  21.2114
  711  35.0753  21.2176
  712  35.0826  21.2239
  713  35.0899  21.2301
  714  35.0972  21.2363
  715  35.1044  21.2425
  716  35.1116  21.2487
  717  35.1189  21.2549
  718  35.1261  21.2611
  719  35.1332  21.2672
  720  35.1404  21.2734
  721  35.1475  21.2795
  722  35.1546  21.2856
  723  35.1617  21.2918
  724  35.1688  21.2979
  725  35.1758  21.3040
  726  35.1828  21.3100
  727  35.1899  21.3161
  728  35.1968  21.3222
  729  35.2038  21.3283
  730  35.2108  21.3343
  731  35.2177  21.3403
  732  35.2246  21.3464
  733  35.2315  21.3524
  734  35.2384  21.3584
  735  35.2452  21.3644
  736  35.2520  21.3704
  737  35.2588  21.3764
  738  35.2656  21.3823
  739  35.2724  21.3883
  740  35.2792  21.3942
  741  35.2859  21.4002
  742  35.2926  21.4061
  743  35.2993  21.4120
  744  35.3060  21.4179
  745  35.3126  21.4238
  746  35.3193  21.4297
  747  35.3259  21.4356
  748  35.3325  21.4415
  749  35.3391  21.4473
  750  35.3457  21.4532
  751  35.3522  21.4590
  752  35.3587  21.4649
  753  35.3652  21.4707
  754  35.3717  21.4765
  755  35.3782  21.4823
  756  35.3847  21.4881
  757  35.3911  21.4939
  758  35.3975  21.4997
  759  35.4039  21.5054
  760  35.4103  21.5112
  761  35.4166  21.5170
  762  35.4230  21.5227
  763  35.4293  21.5284
  764  35.4356  21.5342
  765  35.4419  21.5399
  766  35.4482  21.5456
  767  35.4544  21.5513
  768  35.4607  21.5570
  769  35.4669  21.5627
  770  35.4731  21.5683
  771  35.4793  21.5740
  772  35.4854  21.5796
  773  35.4916  21.5853
  774  35.4977  21.5909
  775  35.5038  21.5966
  776  35.5099  21.6022
  777  35.5160  21.6078
  778  35.5221  21.6134
  779  35.5281  21.6190
  780  35.5341  21.6246
  781  35.5401  21.6301
  782  35.5461  21.6357
  783  35.5521  21.6413
  784  35.5581  21.6468
  785  35.5640  21.6524
  786  35.5699  21.6579
  787  35.5758  21.6634
  788  35.5817  21.6690
  789  35.5876  21.6745
  790  35.5934  21.6800
  791  35.5993  21.6855
  792  35.6051  21.6910
  793  35.6109  21.6964
  794  35.6167  21.7019
  795  35.6225  21.7074
  796  35.6282  21.7128
  797  35.6340  21.7183
  798  35.6397  21.7237
  799  35.6454  21.7291
  800  35.6511  21.7346
  801  35.6567  21.7400
  802  35.6624  21.7454
  803  35.6680  21.7508
  804  35.6737  21.7562
  805  35.6793  21.7616
  806  35.6849  21.7669
  807  35.6904  21.7723
  808  35.6960  21.7777
  809  35.7015  21.7830
  810  35.7071  21.7884
  811  35.7126  21.7937
  812  35.7181  21.7990
  813  35.7235  21.8043
  814  35.7290  21.8097
  815  35.7345  21.8150
  816  35.7399  21.8203
  817  35.7453  21.8256
  818  35.7507  21.8309
  819  35.7561  21.8361
  820  35.7614  21.8414
  821  35.7668  21.8467
  822  35.7721  21.8519
  823  35.7774  21.8572
  824  35.7827  21.8624
  825  35.7880  21.8677
  826  35.7933  21.8729
  827  35.7986  21.8781
  828  35.8038  21.8833
  829  35.8090  21.8885
  830  35.8142  21.8937
  831  35.8194  21.8989
  832  35.8246  21.9041
  833  35.8298  21.9093
  834  35.8349  21.9144
  835  35.8401  21.9196
  836  35.8452  21.9248
  837  35.8503  21.9299
  838  35.8554  21.9351
  839  35.8604  21.9402
  840  35.8655  21.9453
  841  35.8705  21.9504
  842  35.8756  21.9556
  843  35.8806  21.9607
  844  35.8856  21.9658
  845  35.8905  21.9709
  846  35.8955  21.9760
  847  35.9005  21.9810
  848  35.9054  21.9861
  849  35.9103  21.9912
  850  35.9152  21.9963
  851  35.9201  22.0013
  852  35.9250  22.0064
  853  35.9298  22.0114
  854  35.9347  22.0164
  855  35.9395  22.0215
  856  35.9443  22.0265
  857  35.9491  22.0315
  858  35.9539  22.0365
  859  35.9587  22.0415
  860  35.9634  22.0465
  861  35.9682  22.0515
  862  35.9729  22.0565
  863  35.9776  22.0615
  864  35.9823  22.0664
  865  35.9870  22.0714
  866  35.9917  22.0764
  867  35.9963  22.0813
  868  36.0010  22.0863
  869  36.0056  22.0912
  870  36.0102  22.0961
  871  36.0148  22.1011
  872  36.0194  22.1060
  873  36.0239  22.1109
  874  36.0285  22.1158
  875  36.0330  22.1207
  876  36.0375  22.1256
  877  36.0420  22.1305
  878  36.0465  22.1354
  879  36.0510  22.1403
  880  36.0555  22.1451
  881  36.0599  22.1500
  882  36.0644  22.1549
  883  36.0688  22.1597
  884  36.0732  22.1646
  885  36.0776  22.1694
  886  36.0820  22.1743
  887  36.0863  22.1791
  888  36.0907  22.1839
  889  36.0950  22.1887
  890  36.0993  22.1936
  891  36.1036  22.1984
  892  36.1079  22.2032
  893  36.1122  22.2080
  894  36.1165  22.2128
  895  36.1207  22.2176
  896  36.1250  22.2223
  897  36.1292  22.2271
  898  36.1334  22.2319
  899  36.1376  22.2366
  900  36.1417  22.2414
  901  36.1459  22.2462
  902  36.1501  22.2509
  903  36.1542  22.2556
  904  36.1583  22.2604
  905  36.1624  22.2651
  906  36.1665  22.2698
  907  36.1706  22.2746
  908  36.1747  22.2793
  909  36.1787  22.2840
  910  36.1828  22.2887
  911  36.1868  22.2934
  912  36.1908  22.2981
  913  36.1948  22.3028
  914  36.1988  22.3074
  915  36.2027  22.3121
  916  36.2067  22.3168
  917  36.2106  22.3215
  918  36.2146  22.3261
  919  36.2185  22.3308
  920  36.2224  22.3354
  921  36.2262  22.3401
  922  36.2301  22.3447
  923  36.2340  22.3494
  924  36.2378  22.3540
  925  36.2416  22.3586
  926  36.2455  22.3632
  927  36.2493  22.3679
  928  36.2530  22.3725
  929  36.2568  22.3771
  930  36.2606  22.3817
  931  36.2643  22.3863
  932  36.2680  22.3909
  933  36.2718  22.3954
  934  36.2755  22.4000
  935  36.2791  22.4046
  936  36.2828  22.4092
  937  36.2865  22.4137
  938  36.2901  22.4183
  939  36.2938  22.4229
  940  36.2974  22.4274
  941  36.3010  22.4319
  942  36.3046  22.4365
  943  36.3082  22.4410
  944  36.3117  22.4456
  945  36.3153  22.4501
  946  36.3188  22.4546
  947  36.3223  22.4591
  948  36.3258  22.4636
  949  36.3293  22.4682
  950  36.3328  22.4727
  951  36.3363  22.4772
  952  36.3397  22.4817
  953  36.3432  22.4861
  954  36.3466  22.4906
  955  36.3500  22.4951
  956  36.3534  22.4996
  957  36.3568  22.5041
  958  36.3601  22.5085
  959  36.3635  22.5130
  960  36.3668  22.5174
  961  36.3702  22.5219
  962  36.3735  22.5263
  963  36.3768  22.5308
  964  36.3800  22.5352
  965  36.3833  22.5397
  966  36.3866  22.5441
  967  36.3898  22.5485
  968  36.3930  22.5530
  969  36.3963  22.5574
  970  36.3995  22.5618
  971  36.4026  22.5662
  972  36.4058  22.5706
  973  36.4090  22.5750
  974  36.4121  22.5794
  975  36.4153  22.5838
  976  36.4184  22.5882
  977  36.4215  22.5926
  978  36.4246  22.5970
  979  36.4276  22.6013
  980  36.4307  22.6057
  981  36.4337  22.6101
  982  36.4368  22.6144
  983  36.4398  22.6188
  984  36.4428  22.6232
  985  36.4458  22.6275
  986  36.4488  22.6319
  987  36.4517  22.6362
  988  36.4547  22.6406
  989  36.4576  22.6449
  990  36.4605  22.6492
  991  36.4634  22.6536
  992  36.4663  22.6579
  993  36.4692  22.6622
  994  36.4720  22.6665
  995  36.4749  22.6708
  996  36.4777  22.6751
  997  36.4805  22.6794
  998  36.4833  22.6837
  999  36.4861  22.6880
 1000  36.4889  22.6923
 1001  36.4917  22.6966
 1002  36.4944  22.7009
 1003  36.4972  22.7052
 1004  36.4999  22.7095
 1005  36.5026  22.7138
 1006  36.5053  22.7180
 1007  36.5079  22.7223
 1008  36.5106  22.7266
 1009  36.5132  22.7308
 1010  36.5159  22.7351
 1011  36.5185  22.7393
 1012  36.5211  22.7436
 1013  36.5237  22.7478
 1014  36.5262  22.7521
 1015  36.5288  22.7563
 1016  36.5313  22.7606
 1017  36.5339  22.7648
 1018  36.5364  22.7690
 1019  36.5389  22.7732
 1020  36.5414  22.7775
 1021  36.5438  22.7817
 1022  36.5463  22.7859
 1023  36.5487  22.7901
 1024  36.5511  22.7943
 1025  36.5536  22.7985
 1026  36.5559  22.8027
 1027  36.5583  22.8069
 1028  36.5607  22.8111
 1029  36.5630  22.8153
 1030  36.5654  22.8195
 1031  36.5677  22.8237
 1032  36.5700  22.8279
 1033  36.5723  22.8321
 1034  36.5746  22.8362
 1035  36.5768  22.8404
 1036  36.5791  22.8446
 1037  36.5813  22.8487
 1038  36.5835  22.8529
 1039  36.5857  22.8571
 1040  36.5879  22.8612
 1041  36.5900  22.8654
 1042  36.5922  22.8695
 1043  36.5943  22.8737
 1044  36.5964  22.8778
 1045  36.5985  22.8820
 1046  36.6006  22.8861
 1047  36.6027  22.8902
 1048  36.6047  22.8944
 1049  36.6068  22.8985
 1050  36.6088  22.9026
 1051  36.6108  22.9068
 1052  36.6128  22.9109
 1053  36.6148  22.9150
 1054  36.6167  22.9191
 1055  36.6187  22.9232
 1056  36.6206  22.9273
 1057  36.6225  22.9314
 1058  36.6244  22.9356
 1059  36.6263  22.9397
 1060  36.6282  22.9438
 1061  36.6300  22.9479
 1062  36.6319  22.9520
 1063  36.6337  22.9560
 1064  36.6355  22.9601
 1065  36.6372  22.9642
 1066  36.6390  22.9683
 1067  36.6408  22.9724
 1068  36.6425  22.9765
 1069  36.6442  22.9805
 1070  36.6459  22.9846
 1071  36.6476  22.9887
